City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,Place Id,Place Id Filter,h_place_id,h_name,h_category,h_col,h_word
UDAIPUR,8261310301,2015-16,G.U.P.S.NALA CHOTA,FALASIYA,G.U.P.S.(NALACHOTA),NALA CHHOTA,Rajasthan,313702,,,,,,,
UDAIPUR,8260713201,2015-16,G.P.S.S.K.S.,JHADOL (PH),G.G.U.P.S.(MAGVAS),BARBALI,Rajasthan,313702,,,,,,,
UDAIPUR,8260718401,2015-16,G.P.S.,JHADOL (PH),G.G.U.P.S.(OODA),SAHIVADA,Rajasthan,313701,,,,,,,
HANUMANGARH,8020317206,2015-16,GSSS UTTRADABAS,BHADRA,BHANAI,UTTRADHABAS,Rajasthan,335501,,,,,,,
HANUMANGARH,8020317301,2015-16,GUPS ,BHADRA,GMSMOMANWAS,CHANAN,Rajasthan,335501,,,,,,,
HANUMANGARH,8020317303,2015-16,CHANAKYA CHI. PUB UP SCH ,BHADRA,GMSMOMANWAS,CHANAN,Rajasthan,335501,,,,,,,
HANUMANGARH,8020317504,2015-16,GPS MOTHSARA,BHADRA,GMSMOMANWAS,MODSARA,Rajasthan,335501,,,,,,,
CHURU,8040107301,2015-16,GUPS ,TARANAGAR,GGUPS JHOTHARA,GHASALA ATHUNA,Rajasthan,331304,,ChIJQ_uzsjnUajkRI1COeCesKJE,ChIJ_fgJxMd4FDkRv9Ba2Mh5B-U,Gups Dhanabhakaran,B,Pincode,331304
CHURU,8040107402,2015-16,GGUPS JOTHADA,TARANAGAR,GGUPS JHOTHARA,JHOTHADA,Rajasthan,331304,,,,,,,
CHURU,8040107403,2015-16,GSSS JOTHADA,TARANAGAR,GGUPS JHOTHARA,JHOTHADA,Rajasthan,331304,,,,,,,
CHURU,8040107404,2015-16,AALOK SHIKSHAN SANSTHAN SEC SCH JHOTHARA,TARANAGAR,GGUPS JHOTHARA,JHOTHADA,Rajasthan,331304,,,,,,,
CHURU,8040412907,2015-16,INDIAN PUBLIC SCHOOL CHURU,CHURU,"SHARDA,GUPS",NP CHURU_WARD NO 11,Rajasthan,331001,ChIJq6pqq-KdFDkRC0YLI3WAJQk,ChIJq6pqq-KdFDkRC0YLI3WAJQk,,,,,
CHURU,8040413001,2015-16,THE WALDEN POND S S S  CHURU,CHURU,"SHYOPURA,GUPS,DHANI LALSINGHPURA",NP CHURU_WARD NO 12,Rajasthan,331001,,,ChIJDQWnPySeFDkRgcE8lDSL2kw,"The Walden Pond School, Churu",B,Pincode,331001
CHURU,8040413303,2015-16,SRIRAM BHARTI VIDYAPEETH,CHURU,"SHARDA,GUPS",NP CHURU_WARD NO 15,Rajasthan,331001,,,,,,,
UDAIPUR,8260315905,2015-16,MAHARSHI DAYANAND PS FATEH NAGAR,MAVLI,G.U.P.S.(VASNIMAFI),NP_FATEH_SAN WARD NO. 12,Rajasthan,313205,,,,,,,
UDAIPUR,8260316001,2015-16,LIONS VIDHYA BHARTI U.P.S,MAVLI,G.U.P.S.(VASNIMAFI),NP_FATEH_SAN WARD NO. 11,Rajasthan,313205,,,,,,,
UDAIPUR,8260316002,2015-16,G.U.P.S.VASNI MAFI,MAVLI,G.U.P.S.(VASNIMAFI),NP_FATEH_SAN WARD NO. 11,Rajasthan,313205,,,,,,,
UDAIPUR,8260316003,2015-16,EDEN INTERNATIONAL SCH.,MAVLI,G.U.P.S.(VASNIMAFI),NP_FATEH_SAN WARD NO. 11,Rajasthan,313205,ChIJp-NQUIZ4aDkR6gHhESOQV6o,ChIJp-NQUIZ4aDkR6gHhESOQV6o,,,,,
UDAIPUR,8260300702,2015-16,G.P.S.LITARIYO KA DANA,MAVLI,G.U.P.S.(MARTADI),GADRIYAVAS,Rajasthan,313203,,,,,,,
UDAIPUR,8260309901,2015-16,G.P.S.,MAVLI,G.U.P.S.( AAKODARA),VADI,Rajasthan,313203,,,,,,,
UDAIPUR,8260310001,2015-16,G.P.S.,MAVLI,G.U.P.S.( AAKODARA),BHABRIYA KHEDA,Rajasthan,313203,,,,,,,
UDAIPUR,8260310002,2015-16,G.P.S.SENGIRAYA,MAVLI,G.U.P.S.( AAKODARA),BHABRIYA KHEDA,Rajasthan,313608,,,,,,,
CHURU,8040412301,2015-16,EDUCATION ERA ACADEMY CHURU,CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 5,Rajasthan,331001,,,,,,,
CHURU,8040412302,2015-16,"SHASTRI BAL NIKETAN S S, CHURU",CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 5,Rajasthan,331001,,,,,,,
CHURU,8040412303,2015-16,"MAD. ISLAMIA NU, UKUM WN. 5 CHURU",CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 5,Rajasthan,331001,,,,,,,
CHURU,8040412401,2015-16,INDIRA MEMORIAL PUB. SCHOOL CHURU,CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 6,Rajasthan,331001,,,,,,,
GANGANAGAR,8010850311,2015-16,"GOVT.SEC SCH, ",SURATGARH,G.S.S.S. SURATGARH,THUKRANA,Rajasthan,335804,,,,,,,
GANGANAGAR,8010947701,2015-16,GOVT.PRIMARY SCH. N0 2 ANOOPGARH,ANOOPGARH,GUPS NO-1 ANOOPGARH,NP ANOOPGAR_ WARD 1,Rajasthan,335701,,,,,,,
GANGANAGAR,8010948201,2015-16,GOVT.PRIMARY SCH. DHOLI BASTI APH,ANOOPGARH,GUPS NO-1 ANOOPGARH,NP ANOOPGAR_WARD 6,Rajasthan,335701,,,,,,,
GANGANAGAR,8010948701,2015-16,GOVT.PRIMARY SCH. N0 3 APH,ANOOPGARH,GUPS NO-1 ANOOPGARH,NP ANOOPGAR_WARD 11,Rajasthan,335701,,,,,,,
UDAIPUR,8260718001,2015-16,G.S.SEC.S.ODA,JHADOL (PH),G.G.U.P.S.(OODA),OODA1,Rajasthan,313701,,,,,,,
UDAIPUR,8260718003,2015-16,G.G.U.P.S.OODA,JHADOL (PH),G.G.U.P.S.(OODA),OODA1,Rajasthan,313701,,,,,,,
UDAIPUR,8260718004,2015-16,G.P.S.KALIGAR,JHADOL (PH),G.G.U.P.S.(OODA),OODA1,Rajasthan,313701,,,,,,,
UDAIPUR,8260718006,2015-16,G.P.S.S.K.S.PADDA,JHADOL (PH),G.U.P.S.(ROHIMALA),OODA1,Rajasthan,313701,,,,,,,
UDAIPUR,8260718008,2015-16,NAKODA PUB.S.ODA,JHADOL (PH),G.U.P.S.(ROHIMALA),OODA1,Rajasthan,313702,,,,,,,
GANGANAGAR,8010904601,2015-16,GOVT. PRIMARY SCH. ,ANOOPGARH,GUPS 1 CKM,15 SJM,Rajasthan,335701,,,,,,,
GANGANAGAR,8010904703,2015-16,GOVT.UPPER.PRIMARY SCH. 1/4 KSM,ANOOPGARH,GUPS 26 APD,4 KSM(A),Rajasthan,335701,,,,,,,
GANGANAGAR,8010905202,2015-16,PVT.RATHI PUPS KHOKHARAWALI(21 SJM),ANOOPGARH,GUPS 26 SJM,21 SJM\KHOKHARWALI,Rajasthan,335701,,,,,,,
GANGANAGAR,8010905601,2015-16,GOVT.PRIMARY SCH. 18/,ANOOPGARH,GPS 14-16 SJM,23 SJM,Rajasthan,335701,,,,,,,
GANGANAGAR,8010504905,2015-16,GOVT.SEC.SCH. ,VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,6 APD,Rajasthan,335701,,,,,,,
GANGANAGAR,8010526202,2015-16,GOVT.SEC. SCH. ,VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,10 SARKARI,Rajasthan,335702,,,,,,,
GANGANAGAR,8010606601,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 13 KD,12 KD,Rajasthan,335707,,,,,,,
GANGANAGAR,8010679201,2015-16,"GOVT.PRIMARY SCH.,5-7K",GHARASANA,GPS 14/16 P,5 K-B,Rajasthan,335701,,,,,,,
UDAIPUR,8260718601,2015-16,G.P.S.MELANIYA KALA,JHADOL (PH),G.G.U.P.S.(OODA),MELANIYA KHURD,Rajasthan,313701,,,,,,,
UDAIPUR,8260718701,2015-16,G.P.S.MELANIYA KHURD,JHADOL (PH),G.G.U.P.S.(OODA),MELANIYA KALA,Rajasthan,313701,,,,,,,
UDAIPUR,8260719001,2015-16,G.P.S.KURAVALI KALA,JHADOL (PH),G.G.U.P.S.(OODA),BADI KURAVALI ,Rajasthan,313701,,,,,,,
UDAIPUR,8260722701,2015-16,G.P.S.,JHADOL (PH),G.U.P.S.(KYARIYA),KHUDA,Rajasthan,313906,,,,,,,
HANUMANGARH,8020317506,2015-16,GSSS  MOTHSARA,BHADRA,GGUPS MUNSRI,MODSARA,Rajasthan,335501,,,,,,,
HANUMANGARH,8020317602,2015-16,GUPS MOTIPURABAS,BHADRA,GUPS DOBHI,DHOBI,Rajasthan,335501,,,,,,,
CHURU,8040704110,2015-16,GYONDAY PUBLIC SCHOOL KATAR CHOTI,BIDASAR,GGUPS KATAR CHHOTI ,KATAR CHHOTTI,Rajasthan,331517,,,,,,,
CHURU,8040114505,2015-16,PRERNA EXCELLENT PUBLIC SCHOOL TRN_WARD NO.8,TARANAGAR,"TARANAGAR NO.8,GUPS",NP TRNGR_WARD NO 8,Rajasthan,331304,,,,,,,
CHURU,8040107405,2015-16,SARDAR SHIKSHAN SASTHANA JHOTA,TARANAGAR,GGUPS JHOTHARA,JHOTHADA,Rajasthan,331304,,,,,,,
CHURU,8040107406,2015-16,GPS SANS.JATHADA,TARANAGAR,GGUPS JHOTHARA,JHOTHADA,Rajasthan,331304,,,,,,,
CHURU,8040107501,2015-16,GUPS GHASLA AGUNA,TARANAGAR,GGUPS JHOTHARA,GHASALA AGUNA,Rajasthan,331304,,,ChIJS1zjwbWaEzkR8cHIVdflL-4,Ghasla Aguna,B,Pincode,331304
CHURU,8040107601,2015-16,GPS ,TARANAGAR,GGUPS JHOTHARA,ROJHANI,Rajasthan,331304,,,,,,,
CHURU,8040413304,2015-16,GPS NPCHURU_WARD NO 13 CHURU,CHURU,"SHARDA,GUPS",NP CHURU_WARD NO 15,Rajasthan,331001,,,,,,,
CHURU,8040413305,2015-16,DR. JAKIR HUSAIN U P ENGLISH MEDIUM SCH. CHURU,CHURU,"SHYOPURA,GUPS,DHANI LALSINGHPURA",NP CHURU_WARD NO 15,Rajasthan,331001,,,,,,,
CHURU,8040413401,2015-16,"SMALL WONDER CHILDREN ACADEMY, CHURU",CHURU,"CHURU,GUPS NO.8,GUPS",NP CHURU_WARD NO 16,Rajasthan,331001,,,,,,,
GANGANAGAR,8010509302,2015-16,GOVT.PRIMARY SCH. ,VIJAYNAGAR,GPS 48 GB'B,48 GB (B),Rajasthan,335703,,,,,,,
GANGANAGAR,8010509402,2015-16,GOVT.PRIMARY SCH. 49 GB,VIJAYNAGAR,GUPS 45 GB,49 GB (A),Rajasthan,335704,,,,,,,
UDAIPUR,8260316101,2015-16,G.U.P.S.OGANA KA KHEDA,MAVLI,G.U.P.S.(VASNIMAFI),NP_FATEH_SAN WARD NO. 10,Rajasthan,313205,,,,,,,
UDAIPUR,8260316204,2015-16,G.P.S.GOJYARI,MAVLI,G.U.P.S.(SANVAD),NP_FATEH_SAN WARD NO. 9,Rajasthan,313205,,,,,,,
UDAIPUR,8260711602,2015-16,G.P.S.S.K.S.VADARA TALAB,JHADOL (PH),G.U.P.S.(KHARDIYA) ,ADKALIYA2,Rajasthan,313702,,,,,,,
UDAIPUR,8260711603,2015-16,G.P.S.S.K.S.GALABAWDI,JHADOL (PH),G.U.P.S.(ADKALIYA),ADKALIYA2,Rajasthan,313702,,,,,,,
UDAIPUR,8260310101,2015-16,G.S.SEC.S.,MAVLI,G.U.P.S.(TILORA),GADOLI,Rajasthan,313203,,,,,,,
UDAIPUR,8260310102,2015-16,G.P.S.TALAI MAMADEV,MAVLI,G.U.P.S.(TILORA),GADOLI,Rajasthan,313203,,,,,,,
UDAIPUR,8260310202,2015-16,G.P.S.,MAVLI,G.U.P.S.(TILORA),TILORA,Rajasthan,313203,,,,,,,
UDAIPUR,8260310301,2015-16,G.U.P.S.REBARIYON KI DHANI GADOLI,MAVLI,G.U.P.S.(TILORA),DHANI1,Rajasthan,313203,,,,,,,
CHURU,8040412402,2015-16,"MADRASA INDIRA MEMO. PUB. UPS, CHURU",CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 6,Rajasthan,331001,,,,,,,
CHURU,8040412403,2015-16,MARDAN BABY HAPPY SSS CHURUR,CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 6,Rajasthan,331001,,,,,,,
CHURU,8040412404,2015-16,MADRASA MADINA TUL ULUM_ WARD NO. 6 CHURU,CHURU,"CHURU NO 15,GUPS",NP CHURU_WARD NO 6,Rajasthan,331001,,,,,,,
CHURU,8040412501,2015-16,MADRASA HUSANIA WN 7 CHURU,CHURU,"CHURU NO 15,GUPS",NP CHURU_WARD NO 7,Rajasthan,331001,,,,,,,
GANGANAGAR,8010947902,2015-16,GOVT.PRIMARY SCH. N0 5 APH,ANOOPGARH,GUPS NO-1 ANOOPGARH,NP ANOOPGAR_WARD 3,Rajasthan,335701,,,,,,,
GANGANAGAR,8010948101,2015-16,GOVT.PRIMARY SCH. WN 4/5 APH,ANOOPGARH,GUPS NO-1 ANOOPGARH,NP ANOOPGAR_WARD 5,Rajasthan,335701,,,,,,,
GANGANAGAR,8010947903,2015-16,GOVT.PRIMARY SCH. WN 2 APH,ANOOPGARH,GUPS NO-1 ANOOPGARH,NP ANOOPGAR_WARD 3,Rajasthan,335701,,,,,,,
GANGANAGAR,8010976001,2015-16,GOVT.PRIMARY SCH. WN 16 APH,ANOOPGARH,GUPS NO-1 ANOOPGARH,NP ANOOPGAR_WARD 20,Rajasthan,335701,,,,,,,
UDAIPUR,8260718201,2015-16,G.P.S.,JHADOL (PH),G.U.P.S.(ROHIMALA),KALIYA GHATI,Rajasthan,313701,,,,,,,
UDAIPUR,8260718301,2015-16,G.U.P.S.,JHADOL (PH),G.U.P.S.(ROHIMALA),ROHIMALA,Rajasthan,313702,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260313502,2015-16,G.P.S.SUKHVARA DANI,MAVLI,G.U.P.S.(PAVTA),SUKHVADA,Rajasthan,313201,,,,,,,
UDAIPUR,8260313701,2015-16,G.U.P.S.,MAVLI,G.U.P.S.(PAVTA),BHIMAL CHARNAN,Rajasthan,313201,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
GANGANAGAR,8010906501,2015-16,GOVT.PRIMARY SCH. 9 LSM,ANOOPGARH,GUPS 26 SJM,9 LSM (A),Rajasthan,335701,,,,,,,
GANGANAGAR,8010906502,2015-16,PVT.NEW GYAN JYOTI SEC SCHOOL 9 LSM,ANOOPGARH,GOVT. SNR.SEC.SCHOOL (BOYS) APG,9 LSM (A),Rajasthan,335701,,,,,,,
GANGANAGAR,8010906503,2015-16,PVT.SRI RAM ADARSH VIDYA MANDIR UPS SCH 9 LSM,ANOOPGARH,GUPS 26 SJM,9 LSM (A),Rajasthan,335701,,,,,,,
GANGANAGAR,8010907701,2015-16,GOVT.PRIMARY SCH. ,ANOOPGARH,GUPS 26 APD,29 APD,Rajasthan,335701,,,,,,,
GANGANAGAR,8010679202,2015-16,PVT.SGN UPS 5 K,GHARASANA,GPS 14/16 P,5 K-B,Rajasthan,335711,,,,,,,
GANGANAGAR,8010679301,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GUPS 1 N W S M,171 RD,Rajasthan,335701,,,,,,,
GANGANAGAR,8010679401,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 4 P,2 P,Rajasthan,335701,,,,,,,
GANGANAGAR,8010679402,2015-16,PVT.RAJ MIDDLE SCH.,GHARASANA,GPS 4 P,2 P,Rajasthan,335707,,,,,,,
GANGANAGAR,8010679501,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 4 P,4 K,Rajasthan,335701,,,,,,,
UDAIPUR,8260111501,2015-16,G.U.P.S.,GOGUNDA,G.U.P.S.(BHARODI),BHARODI,Rajasthan,313705,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260111602,2015-16,G.P.S.SEVAGADI,GOGUNDA,G.U.P.S.(VANI),MODI1,Rajasthan,313705,,,,,,,
UDAIPUR,8260111604,2015-16,VALMIKI PUBLIC SCHOOL,GOGUNDA,G.U.P.S.(VANI),MODI1,Rajasthan,313705,,,,,,,
UDAIPUR,8260111605,2015-16,G.S.SEC.S.MODI,GOGUNDA,G.U.P.S.(VANI),MODI1,Rajasthan,313705,,,,,,,
CHURU,8040115307,2015-16,NEW TEGOR PUBLICK SHIK. SANS. TARANAGAR,TARANAGAR,"TARANAGAR NO.4,GUPS",NP TRNGR_WARD NO 16,Rajasthan,331304,,,,,,,
CHURU,8040414202,2015-16,MANSA PUBLIC S S S CHURU,CHURU,"CHURU,GUPS,NO 7",NP CHURU_WARD NO 24,Rajasthan,331001,,,,,,,
CHURU,8040414203,2015-16,MANSA PUBLIC PRIMARY SCH. CHURU,CHURU,"CHURU,GUPS,NO 7",NP CHURU_WARD NO 24,Rajasthan,331001,,,,,,,
CHURU,8040414204,2015-16,GUPS NO 7 CHURU,CHURU,"CHURU,GUPS,NO 7",NP CHURU_WARD NO 24,Rajasthan,331001,,,,,,,
CHURU,8040107701,2015-16,GUPS ,TARANAGAR,GGUPS JHOTHARA,SHAYOPURA,Rajasthan,331304,,ChIJQ_uzsjnUajkRI1COeCesKJE,ChIJ_fgJxMd4FDkRv9Ba2Mh5B-U,Gups Dhanabhakaran,B,Pincode,331304
CHURU,8040107802,2015-16,GPS  ,TARANAGAR,"MIKHALA, CHANGOI,GGUPS",MIKHALA,Rajasthan,331304,,,,,,,
CHURU,8040107901,2015-16,GUPS ,TARANAGAR,"MIKHALA, CHANGOI,GGUPS",OJARIA,Rajasthan,331304,,ChIJQ_uzsjnUajkRI1COeCesKJE,ChIJ_fgJxMd4FDkRv9Ba2Mh5B-U,Gups Dhanabhakaran,B,Pincode,331304
CHURU,8040108002,2015-16,GGSS ,TARANAGAR,"MIKHALA, CHANGOI,GGUPS",CHANGOI,Rajasthan,331304,,,,,,,
GANGANAGAR,8010509601,2015-16,GOVT.PRIMARY SCH. 46 GB(A),VIJAYNAGAR,GUPS 45 GB,46 GB (A),Rajasthan,335703,,,,,,,
GANGANAGAR,8010509801,2015-16,"GOVT.SEC.SCH.,50GB",VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,50 GB,Rajasthan,335703,,,,,,,
GANGANAGAR,8010510001,2015-16,GOVT.PRIMARY SCH. 47GB,VIJAYNAGAR,GUPS 45 GB,47 GB,Rajasthan,335703,,,,,,,
GANGANAGAR,8010510201,2015-16,GOVT.PRIMARY SCH. 15 AS  'A',VIJAYNAGAR,GUPS 13 AS BHAGSAR,15 ASA,Rajasthan,335704,,,,,,,
UDAIPUR,8261310501,2015-16,MA BADI CENTER SATA FALA,FALASIYA,G.U.P.S.(DAMANA P.),NICHLA DAMANA,Rajasthan,313031,,,,,,,
UDAIPUR,8260709301,2015-16,G.P.S.AABRADA,JHADOL (PH),G.P.S.(MAHADEV JI KA KAD),AAVARADA,Rajasthan,313702,,,,,,,
UDAIPUR,8260709402,2015-16,MA BADI CENTER GANESHPURA,JHADOL (PH),G.P.S.(MAHADEV JI KA KAD),GANESH PURA1,Rajasthan,313702,,,,,,,
UDAIPUR,8260108711,2015-16,VIDHYA NIKATEN,GOGUNDA,G.U.P.S.(CHAPRA),GOGUNDA,Rajasthan,313705,,,,,,,
UDAIPUR,8260313403,2015-16,G.S.SEC.S.SAKARIYA KHEDI,MAVLI,G.U.P.S.(PAVTA),SAKHRIYA KHEDI,Rajasthan,313201,,,,,,,
UDAIPUR,8260313501,2015-16,G.U.P.S.,MAVLI,G.U.P.S.(PAVTA),SUKHVADA,Rajasthan,313201,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260205001,2015-16,G.S.SEC.S.,BADGAON,G.G.U.P.S.(THOOR),THUR,Rajasthan,313011,,,,,,,
UDAIPUR,8260205002,2015-16,G.G.U.P.S.,BADGAON,G.G.U.P.S.(THOOR),THUR,Rajasthan,313011,,,,,,,
CHURU,8040412502,2015-16,GUPS NO 15 CHURU,CHURU,"CHURU NO 15,GUPS",NP CHURU_WARD NO 7,Rajasthan,331001,,,,,,,
CHURU,8040408813,2015-16,MADRASA ISLAMIA DHUDHAWAKHARA,CHURU,"DHUDHWA KHARA, GGUPS",DUDHWAKHARA,Rajasthan,331029,,,,,,,
CHURU,8040408814,2015-16,SANTOSHDEVI MEMO. UPS DHUDHAWAKHARA,CHURU,"DHUDHWA KHARA, GGUPS",DUDHWAKHARA,Rajasthan,331029,,,,,,,
CHURU,8040408902,2015-16,GSSS ,CHURU,"LAKHAU, GPS ASLU ",LAKHAU,Rajasthan,331001,,,,,,,
GANGANAGAR,8010976201,2015-16,GOVT.PRIMARY SCH. WN 18 APH,ANOOPGARH,GUPS NO-1 ANOOPGARH,NP ANOOPGAR_WARD 22,Rajasthan,335701,,,,,,,
GANGANAGAR,8010852001,2015-16,"GOVT.SEC.SEC, RAJPURA PIPEREN",SURATGARH,G.S.S.S. SURATGARH,RAJPURA PIPRAN,Rajasthan,335804,,,,,,,
GANGANAGAR,8010852004,2015-16,"GOVT.UPPER.PRIMARY.SCH, 3/4 PPN",SURATGARH,GUPS KISHANPURA NEW ABADI,RAJPURA PIPRAN,Rajasthan,335804,,,,,,,
GANGANAGAR,8010846892,2015-16,"PVT.SRI MAHESH SISKSHAN SEN.SEC.SCH, SURATGARH",SURATGARH,G.S.S.S. SURATGARH,NP SURATGARH  WARD 1,Rajasthan,335804,,,,,,,
UDAIPUR,8260313902,2015-16,G.P.S.REHATA,MAVLI,G.U.P.S.(BAJAJNAGAR),NANDWEL,Rajasthan,313201,,,,,,,
UDAIPUR,8260313903,2015-16,G.P.S.DHIEKLA ,MAVLI,G.U.P.S.(BAJAJNAGAR),NANDWEL,Rajasthan,313201,,,,,,,
UDAIPUR,8260705005,2015-16,MA BADI CENTER JHADA KHAKHRA,JHADOL (PH),G.U.P.S.(RICHAWAR),RICHAVAR,Rajasthan,313031,,,,,,,
UDAIPUR,8260305814,2015-16,MAHAVEER  PABLIK UPS ,MAVLI,G.U.P.S.(DURGAVT NOHRA),GHASA,Rajasthan,313201,,,,,,,
CHURU,8040416006,2015-16,GSS PURANAND VARISTH UPA. SANSKRIT SCH. CHURU,CHURU,"CHURU,GUPS,GOPAL",NP CHURU_WARD NO 42,Rajasthan,331001,,,,,,,
CHURU,8040702601,2015-16,GSS UTALAD,BIDASAR,GPS NIMNADIYA UNTALAD ,UNTALAD,Rajasthan,331517,,,,,,,
CHURU,8040702602,2015-16,GPS AMARANA TAL,BIDASAR,GPS NIMNADIYA UNTALAD,UNTALAD,Rajasthan,331517,,,,,,,
CHURU,8040702603,2015-16,GPS NIMANADIA,BIDASAR,GPS NIMNADIYA UNTALAD,UNTALAD,Rajasthan,331517,,,,,,,
GANGANAGAR,8010679601,2015-16,"GOVT.PRIMARY SCH.,4P",GHARASANA,GPS 4 P,4 P,Rajasthan,335701,,,,,,,
GANGANAGAR,8010679702,2015-16,"PVT.ROOPAM BAL BHARTI SEC SCH.,",GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",6 P,Rajasthan,335711,,,,,,,
GANGANAGAR,8010679801,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 4 P,10 P,Rajasthan,335701,,,,,,,
GANGANAGAR,8010680001,2015-16,PVT.SARSWATI BAL NIKETAN ,GHARASANA,GPS 14/16 P,16 P,Rajasthan,335711,,,,,,,
UDAIPUR,8260111701,2015-16,G.U.P.S.,GOGUNDA,G.U.P.S.(VANI),CHIPALA,Rajasthan,313705,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260111801,2015-16,G.P.S.,GOGUNDA,G.U.P.S.(VANI),KANKAN KA GURA,Rajasthan,313705,,,,,,,
UDAIPUR,8260111901,2015-16,G.U.P.S.,GOGUNDA,G.U.P.S.(VANI),VANI,Rajasthan,313705,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260111902,2015-16,G.P.S.GANESH JI KA GURA,GOGUNDA,G.U.P.S.(VANI),VANI,Rajasthan,313705,,,,,,,
CHURU,8040414205,2015-16,MILIANOM SR SEC S CHURU,CHURU,"CHURU NO 4,GUPS",NP CHURU_WARD NO 24,Rajasthan,331001,,,,,,,
CHURU,8040414206,2015-16,SARDAR PATEL SHIKSHAN SANSTHAN,CHURU,"CHURU,GUPS,NO 7",NP CHURU_WARD NO 24,Rajasthan,331001,,,,,,,
CHURU,8040414207,2015-16,ROYAL PUBLIC SCHOOL CHURU,CHURU,"CHURU,GUPS,NO 7",NP CHURU_WARD NO 24,Rajasthan,331001,,,,,,,
CHURU,8040414208,2015-16,CHURU ACADMY CHURU,CHURU,"CHURU,GUPS,NO 7",NP CHURU_WARD NO 24,Rajasthan,331001,ChIJq6qq6vZhEzkRdnp24rU-CeE,ChIJq6qq6vZhEzkRdnp24rU-CeE,,,,,
CHURU,8040102201,2015-16,GGUPS ,TARANAGAR,"MEGASAR,DULERI,GGUPS",DULERI,Rajasthan,331304,,ChIJTQap4114EzkRY6RChrdxjrA,,,,,
CHURU,8040102301,2015-16,GSSS ,TARANAGAR,"MEGASAR,DULERI,GGUPS",JHADSAR GAJIA,Rajasthan,331302,,,,,,,
CHURU,8040108005,2015-16,GYAN BHARTI SEC. ,TARANAGAR,"MIKHALA, CHANGOI,GGUPS",CHANGOI,Rajasthan,331304,,,ChIJVS3sP_qEEzkRaeELbWOcVjg,Gyan Bharti School,A,VILLAGE_NAME,changoi
CHURU,8040103110,2015-16,DREAM LEND ACEDAMY SIKSHAN SANSTHAN,TARANAGAR,"BHALERI,TOGAVAS,GUPS",BHALERI,Rajasthan,331304,,,,,,,
GANGANAGAR,8010510501,2015-16,GOVT.UPPER PRIMARY SCH. ,VIJAYNAGAR,GUPS 19  AS,19 AS,Rajasthan,335703,,,,,,,
GANGANAGAR,8010510702,2015-16,PVT.GYAN JYOTI PUBLIC KOOPLI,VIJAYNAGAR,GUPS 19  AS,16 AS (KOOPLI),Rajasthan,335703,,,,,,,
GANGANAGAR,8010511101,2015-16,PVT.CHO.BAL MANDIR ,VIJAYNAGAR,GOMAWALI,2 DM,Rajasthan,335703,,,,,,,
GANGANAGAR,8010511301,2015-16,GOVT.PRIMARY SCH. ,VIJAYNAGAR,GOMAWALI,17 GM,Rajasthan,335703,,,,,,,
UDAIPUR,8260108712,2015-16,ST. MATTHEWS SEC SCHOOL,GOGUNDA,G.U.P.S.(CHAPRA),GOGUNDA,Rajasthan,313705,,,ChIJ_fYROkjlZzkRga3hTx4Gj18,St. Matthew's School,C,City,udaipur
UDAIPUR,8260108714,2015-16,ROYAL ACADEMY SEC SCHOOL,GOGUNDA,G.U.P.S.(CHAPRA),GOGUNDA,Rajasthan,313705,ChIJgw2rk-TlZzkR1uVj935MPk4,ChIJgw2rk-TlZzkR1uVj935MPk4,ChIJgw2rk-TlZzkR1uVj935MPk4,ROYAL ACADEMY SECONDARY SCHOOL,C,City,udaipur
UDAIPUR,8260108717,2015-16,SRAVANTI ACDEMY,GOGUNDA,G.U.P.S.(CHAPRA),GOGUNDA,Rajasthan,313705,,,,,,,
UDAIPUR,8260108719,2015-16,KINDLE THE SCHOLARS ARENA,GOGUNDA,G.U.P.S.(CHAPRA),GOGUNDA,Rajasthan,313705,,,,,,,
